Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
3,-5.0,-4.000000000000001,-0.2000000000000001,-1.8000000000000007,-0.5999999999999999,0.1,-0.5999999999999999,-0.2,1.2,-0.1,-18.0,-1.0,-1.7000000000000002,-0.0999999999999998,-60.0,-10.0,0.0,-50.0,10.0,-1.0,-11,-13,-12,-12.0,4.4,4.33,Madejski Stadium,L
-1,-4.5,-1.1000000000000003,-3.3,-0.5999999999999996,0.7,0.0,-0.8000000000000003,-0.7999999999999998,0.6,0.6000000000000001,-14.0,-14.0,-0.5999999999999999,-0.9000000000000001,-20.0,-30.0,-1.0,-20.0,-30.0,-18.0,-2,1,-1,-0.6700000000000017,0.8999999999999999,3.6,Old Trafford,L
1,-2.6000000000000014,0.0,-1.2000000000000002,-1.200000000000001,-1.1,0.0,-0.2999999999999998,-0.1,1.1,0.2000000000000001,-14.0,-3.0,-1.1,-0.3,-40.0,-20.0,-2.0,-30.0,10.0,-3.0,-9,-10,-9,-9.329999999999998,6.0600000000000005,5.0,Dean Court,L
2,-6.800000000000001,-3.0000000000000004,-0.8000000000000007,2.8000000000000007,-0.1,-0.2,-0.1999999999999999,0.1999999999999999,0.4000000000000001,-0.2999999999999999,-6.0,5.0,-0.8,0.4000000000000001,-20.0,10.0,1.0,-40.0,20.0,-1.0,-8,-7,-10,-8.329999999999998,4.88,4.0,Carrow Road,L
0,-7.799999999999999,-2.6000000000000005,-2.0,1.0,0.6000000000000001,0.0,-1.9,-2.0,0.1,-1.4,-20.0,-6.0,-0.7000000000000002,-0.1,-20.0,0.0,-2.0,-30.0,-10.0,-10.0,-2,-7,-9,-6.0,6.0,4.5,Turf Moor,L
2,-1.700000000000001,-0.7999999999999998,-1.8999999999999997,-1.1999999999999993,0.3,0.1,-0.6000000000000001,-0.1999999999999999,0.6,0.3,-12.0,-5.0,-1.2000000000000002,-0.4000000000000001,-40.0,-10.0,1.0,-40.0,-20.0,3.0,-4,-4,-3,-3.6599999999999966,3.55,4.0,London Stadium,L
0,-4.9,-1.6000000000000003,-1.5999999999999996,-0.5999999999999996,0.6000000000000001,0.0,-0.4999999999999998,0.1999999999999999,0.6000000000000001,0.0,-11.0,2.0,-0.3,0.7000000000000002,-20.0,20.0,-2.0,10.0,30.0,0.0,-3,-3,-7,-4.340000000000003,1.7000000000000002,3.75,White Hart Lane,L
0,-0.5,-2.2,-0.7000000000000002,0.5999999999999996,0.5,-0.1,-1.7000000000000002,-0.9999999999999998,0.1999999999999999,0.8999999999999999,-19.0,-19.0,-1.1,-1.1,-40.0,-40.0,1.0,-30.0,-30.0,2.0,-10,-10,-16,-12.0,6.0,4.5,Cardiff City Stadium,L
-1,-2.0,-2.1,0.0,0.5,-0.6000000000000001,0.0,-1.8,-0.6000000000000001,0.9000000000000001,-0.3,-27.0,-3.0,-2.1,-0.5999999999999999,-80.0,-30.0,-7.0,-50.0,0.0,-6.0,-11,-12,-9,-10.670000000000002,4.93,4.33,Turf Moor,L
-2,-2.4000000000000004,0.3999999999999994,0.7999999999999998,-0.5,0.5999999999999999,-0.1,0.0,0.7000000000000002,0.5000000000000001,0.0,-5.0,7.0,-0.1,0.2999999999999998,0.0,20.0,-1.0,-10.0,-10.0,-4.0,-1,-6,2,-1.6700000000000017,3.3,3.8,Tottenham Hotspur Stadium,L
-5,1.5,0.3999999999999994,3.1,-1.6999999999999993,0.5,-0.2,-0.4999999999999999,0.0999999999999998,-1.1,-1.1,6.0,12.0,0.6000000000000001,0.8999999999999999,20.0,30.0,-1.0,20.0,30.0,2.0,2,1,1,1.3400000000000034,-4.93,4.33,White Hart Lane,L
1,3.9,0.9000000000000004,0.5,0.9000000000000004,0.4000000000000001,-0.1,-0.3,0.5,0.8999999999999999,0.7,-12.0,-2.0,-0.8,-0.2999999999999998,-30.0,-20.0,0.0,-20.0,10.0,0.0,-1,-3,-4,-2.6700000000000017,2.9,3.6,Loftus Road,L
0,-4.199999999999999,-1.8999999999999997,0.4000000000000003,1.5999999999999996,0.9,0.0,-0.3,-0.6000000000000001,0.3,0.1999999999999999,-6.0,-8.0,-0.3,-0.3999999999999999,-20.0,-20.0,0.0,10.0,0.0,-1.0,-6,-9,-7,-7.329999999999998,2.65,3.75,St Mary's Stadium,L
1,-2.4000000000000004,-1.0999999999999996,-2.3,2.5,0.3,0.1,-0.8,0.0,0.3,-0.0999999999999998,-11.0,1.0,-0.7,0.3,-20.0,10.0,0.0,-30.0,10.0,0.0,-5,-3,-4,-4.0,4.25,4.5,Vicarage Road,L
0,-1.5,-0.7000000000000002,-0.7000000000000002,-0.4000000000000003,0.1999999999999999,0.0,-1.1,-0.9999999999999998,1.3,0.4,-24.0,-14.0,-1.6,-0.5,-60.0,-20.0,-7.0,-40.0,-10.0,-7.0,-5,-3,-2,-3.3299999999999983,2.53,3.8,Villa Park,L
0,-5.1,-1.5,-1.9000000000000004,1.9000000000000004,-0.1,-0.2,-0.3999999999999999,0.5999999999999999,0.0,0.0999999999999999,-4.0,5.0,-0.0999999999999998,0.5999999999999999,-10.0,20.0,-1.0,10.0,20.0,-5.0,-2,-2,-3,-2.3299999999999983,1.4500000000000002,3.6,St Mary's Stadium,L
1,-2.3000000000000007,-0.7999999999999998,-0.9000000000000004,2.0,0.3,-0.1,0.6,0.3,-0.5999999999999999,-0.1999999999999999,12.0,5.0,-0.0999999999999998,-0.3999999999999999,-10.0,-20.0,0.0,10.0,0.0,2.0,-8,-5,-4,-5.670000000000002,-0.4500000000000002,3.3,St Mary's Stadium,L
0,2.0,0.6000000000000005,2.6,-2.1,-0.0999999999999998,0.0,0.3,0.2,0.5999999999999999,0.2,-3.0,0.0,-0.1,-0.0999999999999998,10.0,10.0,0.0,-30.0,-30.0,0.0,9,7,13,9.659999999999997,-7.14,5.0,Anfield,L
0,-5.299999999999999,0.1,-1.3999999999999997,-1.0,0.3,0.0,0.1999999999999999,0.9,0.1999999999999999,0.5,0.0,4.0,0.5,0.2999999999999998,20.0,20.0,0.0,10.0,-10.0,0.0,-9,-10,-10,-9.670000000000002,1.65,3.6,Dean Court,L
4,-9.7,-4.8,-2.6,0.7999999999999989,0.7000000000000001,0.1,-2.1,-1.1,1.4,1.2000000000000002,-35.0,-23.0,-2.0,-1.4,-70.0,-50.0,-2.0,-60.0,-40.0,-11.0,-10,-13,-13,-12.0,21.84,8.0,Cardiff City Stadium,L
1,1.8000000000000007,0.2999999999999998,1.5,0.3000000000000007,-0.2999999999999998,0.1,0.1999999999999999,0.5,0.3,0.0,-1.0,5.0,-0.4000000000000001,-0.1,-10.0,0.0,0.0,-20.0,-10.0,3.0,-1,-1,2,0.0,-2.33,3.39,Dean Court,L
-3,-2.700000000000001,0.0999999999999996,-0.7999999999999998,3.0,0.0,0.1,-0.4000000000000001,-0.3,1.2000000000000002,1.1999999999999995,-16.0,-15.0,-1.1,-0.9,-20.0,-10.0,0.0,-70.0,-70.0,-6.0,-3,0,-2,-1.6599999999999966,1.4500000000000002,3.3,Vicarage Road,L
2,0.7000000000000011,-0.5,0.3000000000000002,-0.7000000000000011,-0.5999999999999999,0.0,-0.9,-1.1,1.0,0.1,-19.0,-12.0,-1.0,-0.8999999999999999,-30.0,-20.0,0.0,-40.0,-50.0,0.0,-2,-4,-6,-4.0,2.5500000000000003,3.9,Kirklees Stadium,L
0,6.4,4.4,0.9000000000000004,-0.7999999999999989,-0.0999999999999998,0.0,1.1,1.1,-0.8,-0.8,19.0,19.0,0.7999999999999999,1.0,20.0,30.0,-1.0,40.0,40.0,-1.0,5,4,6,5.0,-7.64,4.75,Old Trafford,L
0,-3.1000000000000014,-0.6000000000000005,-1.3000000000000005,0.0,-0.5,-0.1,0.0999999999999998,-0.3,0.3999999999999999,0.0,-3.0,-3.0,-0.1999999999999999,0.0,-10.0,0.0,0.0,0.0,0.0,-1.0,-5,-4,-2,-3.6599999999999966,2.38,3.6,Stadium of Light,L
2,-1.5,-1.2999999999999998,-0.2000000000000001,0.1999999999999993,0.5,-0.1,-1.0,-1.0,-0.3999999999999999,-1.4,-6.0,4.0,-0.6,0.0,-20.0,0.0,0.0,-20.0,0.0,-4.0,-6,-6,-8,-6.670000000000002,4.5,4.5,Turf Moor,L
1,0.200000000000001,-0.2000000000000001,-0.2000000000000001,1.0999999999999996,-1.1,0.2,-0.3999999999999999,-0.2,0.3,-0.6000000000000001,-7.0,4.0,-0.4,0.5,-10.0,20.0,0.0,-20.0,10.0,-3.0,-4,-6,-4,-4.670000000000002,-0.48,3.1,Kirklees Stadium,L
0,1.0,1.5,0.7999999999999998,0.0,0.1999999999999999,-0.2,0.8,0.3,-0.3999999999999999,0.5,12.0,-2.0,1.0,-0.0999999999999998,40.0,10.0,1.0,20.0,-30.0,0.0,1,0,1,0.6700000000000017,-1.0500000000000005,3.6,Villa Park,L
-1,0.0,-1.6,0.4000000000000003,1.0999999999999996,0.1999999999999999,0.2,-0.6000000000000001,0.4,0.7,0.1,-13.0,3.0,-0.8999999999999999,-0.1999999999999999,-30.0,-10.0,0.0,-30.0,0.0,0.0,1,1,-1,0.3299999999999983,-0.7999999999999998,3.25,St. James Park,L
0,-3.0,1.0000000000000004,0.7000000000000002,-1.0,0.1999999999999999,0.0,0.1999999999999999,0.3,0.8,0.5999999999999999,-6.0,-3.0,-0.5,-0.7000000000000001,-10.0,-20.0,0.0,-30.0,-30.0,-5.0,-5,-1,3,-1.0,1.5,3.4,London Stadium,L
0,-2.299999999999999,-0.7000000000000002,3.0,0.3000000000000007,1.1,-0.1,0.0,0.1999999999999999,0.0,-0.8,0.0,10.0,-0.1,0.3,-10.0,10.0,0.0,10.0,10.0,0.0,5,4,5,4.670000000000002,-5.47,4.33,Old Trafford,L
0,-1.0,-1.4,-0.5,2.1999999999999997,1.0,0.1,-1.1,-0.3999999999999999,1.1,1.0,-22.0,-14.0,-1.5,-0.5,-50.0,-10.0,-1.0,-50.0,-30.0,-11.0,-6,-3,-6,-5.0,3.0,4.2,London Stadium,L
0,1.3000000000000007,-0.0999999999999996,0.5,-2.700000000000001,-0.6000000000000001,0.0,0.5,0.7000000000000001,1.4999999999999998,1.2000000000000002,-10.0,-5.0,-0.5999999999999999,0.3,-20.0,10.0,-1.0,-20.0,10.0,0.0,1,2,2,1.6700000000000017,-0.7999999999999998,3.25,Cardiff City Stadium,L
0,1.9000000000000004,-0.2000000000000001,2.2,-1.5,-0.1,-0.2,-0.2,-0.2,-0.8999999999999999,-0.8,7.0,6.0,0.3,0.3,0.0,0.0,0.0,30.0,30.0,0.0,1,-2,0,-0.3299999999999983,-4.35,4.0,St Mary's Stadium,L
-1,2.3999999999999986,0.2999999999999998,-0.5999999999999996,0.8000000000000007,0.1,0.1,0.6000000000000001,1.2999999999999998,0.0,-0.1,6.0,14.0,0.7999999999999999,1.1,20.0,30.0,0.0,40.0,50.0,2.0,8,10,10,9.329999999999998,-9.72,6.5,Old Trafford,L
0,0.0,-0.7999999999999998,-0.4999999999999995,0.9000000000000004,0.0,0.0,-0.8,-0.2,-0.3999999999999999,-0.2,-4.0,0.0,-0.1999999999999999,-0.1999999999999999,-20.0,-10.0,-1.0,20.0,0.0,4.0,-8,-7,-15,-10.0,2.1,3.6,Craven Cottage,L
0,1.5999999999999996,-2.2,1.7999999999999998,3.0,0.3,-0.2,-0.4,-0.2,-0.3,-0.6000000000000001,-1.0,4.0,-0.3,0.5,-10.0,20.0,1.0,-10.0,10.0,1.0,-7,-5,-2,-4.670000000000002,0.3999999999999999,3.25,The Hawthorns,L
0,0.0,-0.1999999999999997,0.2000000000000001,-1.3000000000000007,0.5,-0.1,-0.1999999999999999,0.0999999999999999,0.5000000000000001,0.7000000000000001,-7.0,-6.0,-0.3,-0.1999999999999999,-20.0,-10.0,-1.0,10.0,0.0,-1.0,-1,0,-2,-1.0,0.7000000000000002,3.25,Swansea.com Stadium,L
1,0.7000000000000011,-0.1999999999999993,-0.5,1.5999999999999996,-1.6,-0.1,0.0999999999999998,-1.2,0.7999999999999999,-0.2,-7.0,-10.0,-1.0,-0.8999999999999999,-30.0,-30.0,4.0,-40.0,-30.0,-9.0,-14,-14,-11,-13.0,4.05,3.8,King Power Stadium,L
0,0.7999999999999989,-0.5,0.1000000000000005,-0.5,-0.7,0.0,-0.3,0.0999999999999999,-0.5,-0.3,2.0,4.0,0.0999999999999999,0.2,10.0,0.0,0.0,-10.0,20.0,-3.0,0,0,0,0.0,-0.56,3.2,The Hawthorns,L
-1,-9.1,-1.7999999999999998,-2.6,-1.5999999999999996,-0.5,0.0,-0.7000000000000002,-0.3,-0.1,0.0,-6.0,-3.0,0.0999999999999998,0.1,0.0,0.0,-1.0,10.0,10.0,-1.0,-6,-9,-5,-6.670000000000002,3.0,4.2,Swansea.com Stadium,L
-2,-0.6000000000000014,0.0999999999999996,-0.8999999999999999,1.4000000000000004,0.1999999999999999,-0.1,0.2,-0.0999999999999999,-1.1,-0.8999999999999999,13.0,8.0,0.7999999999999999,0.0,30.0,10.0,1.0,20.0,-20.0,1.0,-5,-3,-6,-4.659999999999997,1.6,3.5,Bramall Lane,L
0,-3.1,-3.3,-1.1000000000000003,1.4000000000000004,-0.1,0.0,-1.2000000000000002,0.1999999999999999,-0.4000000000000001,-1.2,-8.0,14.0,-0.8,1.1,-30.0,30.0,-2.0,-20.0,50.0,-2.0,-5,-5,-8,-6.0,2.3000000000000003,3.8,St. James Park,L
0,-2.799999999999999,-1.5,-2.0,1.0999999999999996,-0.1,0.2,-1.2000000000000002,0.3999999999999999,0.5,-0.1,-17.0,5.0,-1.4,1.1,-50.0,50.0,-3.0,-40.0,10.0,-2.0,-6,-6,-10,-7.329999999999998,4.05,3.8,Turf Moor,L
0,-0.5999999999999996,-0.7000000000000002,0.5,0.5,-0.3999999999999999,-0.2,-0.5000000000000001,0.3,-0.3000000000000002,0.1,-2.0,2.0,0.0999999999999999,0.6,0.0,20.0,0.0,10.0,20.0,0.0,-4,-4,-3,-3.6700000000000017,-2.1,3.5,Cardiff City Stadium,L
0,2.5,0.7000000000000002,-0.0999999999999996,-1.5999999999999996,0.1999999999999999,0.0,0.2,0.3999999999999999,0.0999999999999998,-0.3,1.0,7.0,-0.1999999999999999,0.5,-10.0,20.0,-1.0,0.0,10.0,2.0,0,-1,0,-0.3400000000000034,-1.85,3.25,Falmer Stadium,L
-1,-9.2,-2.2,-1.5,2.8000000000000007,-0.1,-0.1,-0.7,-1.0000000000000002,0.0999999999999998,0.4000000000000001,-8.0,-14.0,-0.7999999999999998,-0.8000000000000003,-40.0,-40.0,1.0,0.0,0.0,1.0,-5,-5,-1,-3.6700000000000017,4.5600000000000005,5.25,Emirates Stadium,L
1,3.5,1.4000000000000004,-0.0999999999999996,1.6999999999999993,0.1999999999999997,0.1,0.5,0.8,0.1999999999999999,0.1999999999999999,3.0,6.0,0.3,0.6000000000000001,0.0,10.0,0.0,30.0,40.0,2.0,5,1,0,2.0,-1.6,3.6,Old Trafford,L
0,1.5999999999999996,0.7000000000000002,1.2999999999999998,1.4000000000000004,-0.3999999999999999,0.0,-0.1,0.7,0.7,0.8999999999999999,-8.0,-2.0,0.0,0.1999999999999999,0.0,10.0,-3.0,0.0,0.0,-3.0,-2,1,2,0.3299999999999983,-1.0,3.2,Vicarage Road,L
1,7.199999999999999,1.3000000000000007,2.6,-3.3,-0.2000000000000001,0.1,1.2000000000000002,1.5,-0.2999999999999998,-1.1,15.0,26.0,0.9000000000000001,1.8,40.0,70.0,0.0,10.0,40.0,-1.0,6,8,4,6.0,-8.7,5.5,Etihad Stadium,L
0,-2.1,-2.1000000000000005,0.1000000000000005,-2.1,-0.7000000000000001,-0.2,-0.6000000000000001,0.6000000000000001,-0.1999999999999999,-0.6000000000000001,-4.0,12.0,0.1999999999999999,1.7,10.0,60.0,0.0,0.0,50.0,0.0,1,2,3,2.0,-0.8999999999999999,3.25,Swansea.com Stadium,L
0,-3.6999999999999993,-2.3999999999999995,-1.7000000000000002,-1.3000000000000007,-0.1999999999999999,0.0,-0.8000000000000003,-0.1,0.3999999999999999,-0.5000000000000001,-12.0,4.0,-1.4,0.3,-50.0,10.0,-3.0,-40.0,10.0,-5.0,-13,-11,-14,-12.670000000000002,4.9,4.0,Hull City Stadium,L
0,-10.9,-2.6000000000000005,-4.199999999999999,3.3,0.2999999999999998,-0.1,-1.0,-1.1,0.0999999999999998,0.1999999999999999,-11.0,-13.0,-0.5,-0.7000000000000002,-20.0,-20.0,0.0,-10.0,-30.0,-2.0,-7,-11,-10,-9.340000000000003,9.78,7.0,Turf Moor,L
0,-6.0,-0.6000000000000001,-3.5,1.700000000000001,0.3000000000000002,0.0,-0.1,-1.0,0.1,0.3999999999999999,-2.0,-14.0,0.0999999999999999,-0.7,10.0,-10.0,0.0,-10.0,-50.0,0.0,-12,-8,-15,-11.659999999999997,6.64,5.0,Bramall Lane,L
-1,0.0999999999999996,1.0000000000000004,-0.2999999999999998,-2.3000000000000007,0.1999999999999999,0.0,0.0,0.5,-0.5999999999999999,0.3,6.0,2.0,0.3999999999999999,-0.1999999999999999,10.0,-10.0,0.0,20.0,0.0,0.0,-5,-5,2,-2.6700000000000017,-2.05,3.4,Dean Court,L
1,-1.5999999999999996,-1.2999999999999998,-2.2,0.8000000000000007,0.9000000000000001,0.0,-0.9,-0.6,0.3,0.4,-12.0,-10.0,-1.1,-1.2000000000000002,-50.0,-50.0,0.0,-10.0,-20.0,0.0,-9,-7,-12,-9.329999999999998,4.47,4.33,Falmer Stadium,L
0,-2.3000000000000007,-0.1,-1.0,0.0999999999999996,-1.0,0.0,0.4,1.1,0.2000000000000001,-0.5,2.0,16.0,0.1999999999999999,0.8,20.0,30.0,0.0,-20.0,20.0,0.0,-3,-5,-2,-3.3299999999999983,0.1500000000000003,3.5,Carrow Road,L
-1,-3.200000000000001,-1.0,-2.3000000000000007,1.299999999999999,0.0999999999999998,0.0,-0.1,0.0999999999999998,0.1,-0.8,-2.0,9.0,-0.1999999999999999,0.6000000000000001,-10.0,20.0,-3.0,0.0,20.0,-3.0,-1,1,3,1.0,-1.6,3.6,London Stadium,L
-3,6.300000000000001,3.4,0.6000000000000005,-0.3000000000000007,-0.5,-0.1,1.2,0.1,-0.2999999999999998,-1.1,15.0,12.0,1.5,1.0,60.0,30.0,0.0,30.0,40.0,0.0,3,5,1,3.0,-10.75,6.0,Stamford Bridge,L
4,-0.5,-0.2999999999999998,0.4000000000000003,-1.0,-0.1,0.1,-0.6000000000000001,-0.3,0.7,-0.5,-13.0,2.0,-1.0,-0.1999999999999999,-30.0,-10.0,0.0,-40.0,0.0,1.0,-4,-2,-1,-2.3299999999999983,1.65,3.25,Selhurst Park,L
0,-3.5,-2.6000000000000005,-1.1,-0.200000000000001,0.7999999999999998,0.0,-1.0,-0.8,0.2999999999999998,0.4,-13.0,-12.0,-1.2999999999999998,-1.0000000000000002,-50.0,-40.0,-3.0,-30.0,-20.0,-3.0,-6,-6,-9,-7.0,2.2,3.9,London Stadium,L
1,-5.300000000000001,-2.3,0.0,4.1,0.8999999999999999,-0.1,-1.2999999999999998,-0.4000000000000001,1.1,1.0,-24.0,-14.0,-2.0,-1.6999999999999995,-70.0,-60.0,-14.0,-60.0,-50.0,-40.0,-9,-5,-5,-6.329999999999998,7.17,5.5,London Stadium,L
0,-1.9000000000000004,-1.6999999999999995,0.2000000000000001,2.0,0.2999999999999998,-0.1,-0.3,0.0999999999999999,0.2999999999999998,-0.6000000000000001,-6.0,7.0,-0.4000000000000001,0.2,-10.0,10.0,0.0,-20.0,0.0,-2.0,4,6,0,3.3299999999999983,-0.75,3.3,Selhurst Park,L
-4,0.0999999999999996,-0.2999999999999998,2.2,3.0,0.6000000000000001,0.0,-0.7999999999999999,-0.7000000000000001,0.0999999999999998,-0.7,-9.0,0.0,-0.7,0.0999999999999999,-20.0,0.0,-1.0,-30.0,10.0,-1.0,0,1,6,2.3400000000000034,0.7000000000000002,3.4,Stadium of Light,L
0,0.3000000000000007,0.5,-0.5,2.0,0.2000000000000001,-0.1,0.2999999999999999,0.4999999999999999,-1.1,-1.7000000000000002,14.0,22.0,1.0,1.2999999999999998,30.0,40.0,0.0,40.0,50.0,-1.0,-5,6,4,1.6700000000000017,-7.05,4.5,Old Trafford,L
1,7.5,0.8000000000000003,4.4,0.8000000000000007,-0.3,0.0,-0.2999999999999999,-0.1999999999999999,-0.1999999999999999,-0.3,-1.0,1.0,-0.4999999999999999,-0.3,-20.0,-10.0,0.0,-10.0,-10.0,0.0,7,4,6,5.659999999999997,-5.5600000000000005,4.5,Anfield,L
-1,0.5,0.7000000000000002,-0.8999999999999995,2.1999999999999997,-0.3,0.0,-0.1999999999999999,0.7999999999999999,0.6000000000000001,-0.0999999999999998,-8.0,9.0,-0.5,0.3,-10.0,10.0,-1.0,-30.0,10.0,-2.0,1,3,4,2.6599999999999966,-0.25,3.4,St. James Park,L
3,-4.5,-2.3,-4.199999999999999,-0.2999999999999989,0.1999999999999999,0.0,-0.8999999999999999,-0.1,0.4,0.0,-13.0,-1.0,-0.8999999999999999,0.0,-30.0,0.0,-6.0,-30.0,0.0,-6.0,-7,-8,-1,-5.329999999999998,4.25,4.75,Emirates Stadium,L
0,-1.6999999999999993,-0.2999999999999998,-0.5,-2.299999999999999,0.1999999999999999,0.0,0.0,0.1,0.7999999999999998,0.3999999999999999,-8.0,-3.0,-0.3999999999999999,-0.3999999999999999,-10.0,-10.0,0.0,-20.0,-20.0,-3.0,-1,-6,-13,-6.670000000000002,3.77,3.8,Villa Park,L
-3,-3.700000000000001,-1.0000000000000004,-1.5999999999999996,1.4000000000000004,0.2999999999999998,0.1,-0.7000000000000001,-0.9000000000000001,-0.1999999999999999,-0.1999999999999999,-5.0,-7.0,-0.2999999999999998,-0.2,-20.0,-10.0,0.0,10.0,0.0,5.0,-7,-8,-6,-7.0,5.0,4.33,Craven Cottage,L
0,-7.499999999999998,-3.1000000000000005,-4.5,2.9000000000000004,0.5,0.1,-1.5,-1.0,0.7999999999999999,0.1999999999999999,-23.0,-12.0,-1.7,-0.7,-60.0,-20.0,-5.0,-50.0,-30.0,-13.0,-6,-7,-6,-6.329999999999998,9.67,5.5,Bet365 Stadium,L
0,-2.3000000000000007,-2.2,0.0,-1.3999999999999986,-0.7,0.1,-0.4,-0.3,0.6000000000000001,0.3999999999999999,-10.0,-7.0,0.0,0.0999999999999998,0.0,0.0,2.0,0.0,10.0,2.0,-3,-3,-2,-2.6700000000000017,0.6000000000000001,3.3,Turf Moor,L
-6,3.8000000000000007,1.5,0.3999999999999999,1.6999999999999993,0.8999999999999999,0.1,0.8999999999999999,1.0,1.0,0.7,-1.0,3.0,0.3999999999999999,0.3,20.0,10.0,1.0,0.0,10.0,4.0,4,2,8,4.659999999999997,-4.47,4.33,Old Trafford,L
0,-3.5,-2.1,-0.1,-0.5,-0.0999999999999998,0.2,-1.2000000000000002,-0.7,0.7,-0.3999999999999999,-19.0,-3.0,-1.1,0.1,-30.0,0.0,0.0,-50.0,10.0,-1.0,-7,-3,-6,-5.329999999999998,-0.8000000000000003,3.4,Villa Park,L
2,0.0,1.0,-1.4,0.200000000000001,-0.2000000000000001,0.0,0.4,0.2,-0.4999999999999999,-0.3999999999999999,9.0,6.0,0.7,0.7000000000000001,20.0,30.0,1.0,30.0,10.0,5.0,0,0,2,0.6599999999999966,-0.6299999999999999,3.4,Turf Moor,L
1,-3.6999999999999993,-3.2,-1.0999999999999996,1.0999999999999996,0.3,0.0,-1.5,-0.5,0.8999999999999999,0.3999999999999999,-24.0,-9.0,-1.7,-0.5,-60.0,-20.0,-1.0,-50.0,-10.0,-8.0,-7,-7,-7,-7.0,3.89,4.4,Craven Cottage,L
5,-7.299999999999999,-3.0,-2.4,-1.9000000000000004,-0.5000000000000002,0.2,-0.8,-0.3999999999999999,1.0,0.0999999999999999,-18.0,-5.0,-1.3,-0.0999999999999996,-40.0,0.0,-2.0,-50.0,-10.0,-22.0,-7,-10,-12,-9.670000000000002,4.08,4.0,Turf Moor,L
-4,2.0,-0.7000000000000002,-0.2000000000000001,-1.5999999999999996,0.1,0.1,-0.7000000000000001,-0.1999999999999999,0.2999999999999999,-0.0999999999999998,-10.0,-1.0,-0.9000000000000001,0.0,-30.0,0.0,-1.0,-30.0,0.0,0.0,-4,-7,4,-2.3299999999999983,6.5600000000000005,4.1,Hull City Stadium,L
-1,-3.5,-3.3,0.5999999999999996,-2.200000000000001,0.0999999999999998,-0.1,-1.6,-0.7999999999999998,0.1,-0.4000000000000001,-17.0,-4.0,-1.1999999999999995,-0.5999999999999999,-40.0,-20.0,0.0,-40.0,-20.0,-6.0,-1,-8,-1,-3.3299999999999983,1.4500000000000002,3.5,King Power Stadium,L
0,-3.0,-0.6999999999999993,-2.3,4.699999999999999,1.2000000000000002,0.0,-0.7,-1.4,0.4,0.1999999999999999,-11.0,-16.0,-0.8,-1.4,-30.0,-50.0,-2.0,-20.0,-40.0,-2.0,-9,-7,-6,-7.340000000000003,4.38,4.2,Villa Park,L
2,-5.299999999999999,-1.5999999999999996,-1.6,-0.7999999999999989,-0.1999999999999999,-0.1,-1.3,-0.8999999999999999,0.0,-0.4000000000000001,-13.0,-5.0,-0.9000000000000001,-0.1,-30.0,0.0,-2.0,-30.0,-10.0,-7.0,-5,-7,-11,-7.659999999999997,5.93,3.89,Turf Moor,L
1,1.700000000000001,0.6000000000000005,1.2000000000000002,1.3000000000000007,-0.3999999999999999,-0.1,0.1999999999999999,0.8,0.0,-0.2000000000000001,2.0,10.0,0.2000000000000001,0.7,10.0,30.0,0.0,0.0,10.0,0.0,-2,-1,-9,-4.0,-1.2999999999999998,4.0,King Power Stadium,L
-5,3.299999999999999,-0.1999999999999997,0.8999999999999995,-4.0,-0.3999999999999999,-0.1,0.3,0.8000000000000003,0.1,0.5,2.0,3.0,0.0999999999999998,0.5999999999999999,10.0,30.0,1.0,-10.0,0.0,-1.0,7,6,7,6.670000000000002,-7.6,5.0,Goodison Park,L
4,-3.1,-3.1000000000000005,-0.7999999999999998,0.4000000000000003,0.0,0.0,0.0,0.3999999999999999,-0.6000000000000001,-0.5,6.0,9.0,0.3999999999999999,1.0000000000000002,10.0,40.0,-1.0,20.0,20.0,0.0,2,1,5,2.6700000000000017,-1.2999999999999998,3.5,Old Trafford,L
0,-2.1,-0.5,-1.6999999999999995,0.3000000000000007,0.7,0.1,0.3999999999999999,0.4000000000000001,0.2,-0.7000000000000001,2.0,11.0,0.3,0.2999999999999998,20.0,10.0,-2.0,-10.0,10.0,-3.0,2,-2,3,1.0,-0.6000000000000001,3.3,Swansea.com Stadium,L
2,-2.1,-2.1,-2.6,3.3000000000000007,0.1999999999999999,0.1,-1.6,-1.4,0.3,0.6000000000000001,-19.0,-20.0,-1.7000000000000002,-1.5,-60.0,-50.0,-3.0,-50.0,-50.0,-2.0,-8,-13,-12,-11.0,19.84,8.5,Kirklees Stadium,L
4,-5.9,-3.1000000000000005,-2.4000000000000004,-1.700000000000001,0.1999999999999999,0.1,-1.6,-1.4,0.6000000000000001,0.4,-22.0,-18.0,-1.7000000000000002,-1.4,-70.0,-50.0,-1.0,-30.0,-40.0,-1.0,-7,-8,-14,-9.670000000000002,7.0600000000000005,4.5,Kirklees Stadium,L
